--------------------
BDMEP - INMET
--------------------
Estação           : SAO PAULO MIR de SANTANA  - SP (OMM: 83781)
Latitude  (graus) : -23.5
Longitude (graus) : -46.61
Altitude  (metros): 792.06
Estação Operante
Inicio de operação: 01/12/1945
Periodo solicitado dos dados: 01/01/2017 a 16/12/2019
Os dados listados abaixo são os que encontram-se digitados no BDMEP
Hora em UTC
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, siga as instruções
--------------------
Estacao;Data;Hora;Precipitacao;TempMaxima;TempMinima;Insolacao;Evaporacao Piche;Temp Comp Media;Umidade Relativa Media;Velocidade do Vento Media;
83781;22/09/2018;1200;0;;15.9;;;;;;
83781;23/09/2018;0000;;32.4;;;4.1;23.26;46.75;1.633333;
83781;23/09/2018;1200;0;;16.4;;;;;;
83781;24/09/2018;0000;;33.5;;;7.4;22.68;61;2.833333;
83781;24/09/2018;1200;0;;16.5;;;;;;
83781;25/09/2018;0000;;26.4;;;5.8;20.94;74.25;2.733333;
83781;25/09/2018;1200;0;;16.4;;;;;;
83781;26/09/2018;0000;;32.2;;;3.2;23.38;66.5;2.433333;
83781;26/09/2018;1200;0;;18.3;;;;;;
83781;27/09/2018;0000;;28.8;;;4.5;22.4;84;2.766667;
83781;27/09/2018;1200;2;;19.5;;;;;;
83781;28/09/2018;0000;;22.2;;;2.5;20.24;87;2.5;
83781;28/09/2018;1200;11.1;;18.8;;;;;;
83781;29/09/2018;0000;;28.2;;;1;21.92;78.25;3.066667;
83781;29/09/2018;1200;0;;18.4;;;;;;
83781;30/09/2018;0000;;28.9;;;2.5;21.9;81.5;1.233333;
83781;30/09/2018;1200;0;;19.2;;;;;;
83781;01/10/2018;0000;;25.2;;;1.5;21.44;86;1.3;
83781;01/10/2018;1200;35.5;;18.9;;;;;;
83781;02/10/2018;0000;;30.9;;;2;22.9;81;1.2;
83781;02/10/2018;1200;3.2;;17.8;;;;;;
83781;03/10/2018;0000;;31.9;;;3.7;23.92;82;2.05;
83781;03/10/2018;1200;0;;19.9;;;;;;
83781;04/10/2018;0000;;23;;;5;19.8;86;2.85;
83781;04/10/2018;1200;0.6;;18.2;;;;;;
83781;05/10/2018;0000;;18.6;;;2.8;15.68;89;3.7;
83781;05/10/2018;1200;0;;13.8;;;;;;
83781;06/10/2018;0000;;17.8;;;1.8;16.06;82;3.85;
83781;06/10/2018;1200;0;;13.8;;;;;;
83781;07/10/2018;0000;;19.4;;;2;17.3;91;2.7;
83781;07/10/2018;1200;0;;15.4;;;;;;
83781;08/10/2018;0000;;21.7;;;0.9;19.36;93;2;
83781;08/10/2018;1200;1.6;;16.2;;;;;;
83781;09/10/2018;0000;;28.3;;;1;23.12;79;2.1;
83781;09/10/2018;1200;15.2;;18.7;;;;;;
83781;10/10/2018;0000;;28.6;;;4;22.02;88;3.45;
83781;10/10/2018;1200;1.2;;19.8;;;;;;
83781;11/10/2018;0000;;20.8;;;2.8;19.18;90;2.8;
83781;11/10/2018;1200;0.2;;18.1;;;;;;
83781;12/10/2018;0000;;27.3;;;1.4;21.5;87;3.3;
83781;12/10/2018;1200;1;;18.2;;;;;;
83781;13/10/2018;0000;;30.4;;;2.3;23.3;85;1.15;
83781;13/10/2018;1200;0;;18.9;;;;;;
83781;14/10/2018;0000;;20.6;;;5.2;18.3;86;2.45;
83781;14/10/2018;1200;6.8;;17.1;;;;;;
83781;15/10/2018;0000;;24.1;;;1.5;19.02;90;6.05;
83781;15/10/2018;1200;12.6;;16.6;;;;;;
83781;16/10/2018;0000;;24.9;;;1.5;20.24;91;2.8;
83781;16/10/2018;1200;0.8;;17.2;;;;;;
83781;17/10/2018;0000;;29.5;;;3.8;23.58;76;1.55;
83781;17/10/2018;1200;0;;18;;;;;;
